turn,total_collisions,first_ball_collision,potted_ball,action,start_ball0_x,start_ball0_y,start_ball8_x,start_ball8_y,start_ball1_x,start_ball1_y,start_ball9_x,start_ball9_y,end_ball0_x,end_ball0_y,end_ball8_x,end_ball8_y,end_ball1_x,end_ball1_y,end_ball9_x,end_ball9_y
0,2,-1,nothing,3.0800000000000014,192,399,492,261,905,285,983,345,145.9409337444664,538.1747445669567,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,3.1680000000000015,192,399,492,261,905,285,983,345,145.94014875439657,542.1579680518151,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,3.2560000000000016,192,399,492,261,905,285,983,345,145.93933467644783,546.1417588199598,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,3.3440000000000016,192,399,492,261,905,285,983,345,145.9384909633964,550.1261315898338,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,3.4320000000000017,192,399,492,261,905,285,983,345,145.93761705756285,554.111100996237,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,3.520000000000002,192,399,492,261,905,285,983,345,145.93671239120437,558.0966815882875,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,3.608000000000002,192,399,492,261,905,285,983,345,145.93577638681847,562.0828878274274,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,3.696000000000002,192,399,492,261,905,285,983,345,145.93480845754254,566.0697340854274,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,3.784000000000002,192,399,492,261,905,285,983,345,142.50809145985352,568.8096306968662,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,3.872000000000002,192,399,492,261,905,285,983,345,122.24279961578094,554.2393280548664,492.0,261.0,905.0,285.0,983.0,345.0
0,4,-1,nothing,3.960000000000002,192,399,492,261,905,285,983,345,109.38688534246413,564.3807821569001,492.0,261.0,905.0,285.0,983.0,345.0
0,7,-1,nothing,4.048000000000002,192,399,492,261,905,285,983,345,73.69842462449068,599.6122963328311,492.0,261.0,905.0,285.0,983.0,345.0
0,7,-1,nothing,4.136000000000002,192,399,492,261,905,285,983,345,90.0897136731072,582.8716883507075,492.0,261.0,905.0,285.0,983.0,345.0
0,4,-1,nothing,4.224000000000002,192,399,492,261,905,285,983,345,102.73096742262369,554.5665204870838,492.0,261.0,905.0,285.0,983.0,345.0
0,4,-1,nothing,4.312000000000002,192,399,492,261,905,285,983,345,122.68275743906179,556.7313944441626,492.0,261.0,905.0,285.0,983.0,345.0
0,4,-1,nothing,4.400000000000002,192,399,492,261,905,285,983,345,137.80786071073257,566.2025591307233,492.0,261.0,905.0,285.0,983.0,345.0
0,4,-1,nothing,4.488000000000002,192,399,492,261,905,285,983,345,142.56340195455448,571.9445778202709,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,4.576000000000002,192,399,492,261,905,285,983,345,149.6768043342466,565.9892806696754,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,4.664000000000002,192,399,492,261,905,285,983,345,149.87237929739783,553.2377146327967,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,4.7520000000000024,192,399,492,261,905,285,983,345,149.8592310236445,551.0608340663962,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,4.8400000000000025,192,399,492,261,905,285,983,345,149.8509297513981,548.5289811596864,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,4.928000000000003,192,399,492,261,905,285,983,345,149.8476514285576,545.6325428795835,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,5.016000000000003,192,399,492,261,905,285,983,345,149.8424403976503,543.7590401053599,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,5.104000000000003,192,399,492,261,905,285,983,345,149.84939782244876,540.1877524667728,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,5.192000000000003,192,399,492,261,905,285,983,345,149.85333832006577,537.7548637666546,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,5.280000000000003,192,399,492,261,905,285,983,345,149.86208867150424,535.0578851848043,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,5.368000000000003,192,399,492,261,905,285,983,345,149.86143859159634,533.735143618992,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,5.456000000000003,192,399,492,261,905,285,983,345,149.87934319854983,530.5703704735096,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,5.544000000000003,192,399,492,261,905,285,983,345,149.88573035844604,528.8673097447506,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,5.632000000000003,192,399,492,261,905,285,983,345,149.9139783459664,525.2152948676652,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,5.720000000000003,192,399,492,261,905,285,983,345,149.92836201347063,523.1490902253341,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,5.808000000000003,192,399,492,261,905,285,983,345,122.9121955551503,374.875792255701,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,5.8960000000000035,192,399,492,261,905,285,983,345,311.900780405544,199.49236513941958,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,5.9840000000000035,192,399,492,261,905,285,983,345,362.65824174622566,194.3102501245064,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,6.072000000000004,192,399,492,261,905,285,983,345,404.7356636436466,244.3576241344025,504.9892780358593,244.09706449794547,905.0,285.0,983.0,345.0
0,3,-1,nothing,6.160000000000004,192,399,492,261,905,285,983,345,145.5017531586632,510.10478022280876,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,6.248000000000004,192,399,492,261,905,285,983,345,145.53316108144094,506.98779350355585,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,6.336000000000004,192,399,492,261,905,285,983,345,145.54495488993996,505.9675349143467,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,6.424000000000004,192,399,492,261,905,285,983,345,145.58274877891623,502.5505677289746,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,6.512000000000004,192,399,492,261,905,285,983,345,145.598726589638,501.3052882988676,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,6.600000000000004,192,399,492,261,905,285,983,345,145.64341902336838,497.59635732945463,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,6.688000000000004,192,399,492,261,905,285,983,345,145.66394064504635,496.15280859236833,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,6.776000000000004,192,399,492,261,905,285,983,345,145.71605898271935,492.1148476242896,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,6.864000000000004,192,399,492,261,905,285,983,345,145.74149447053622,490.4799645268868,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,6.952000000000004,192,399,492,261,905,285,983,345,145.7689061968295,488.7368279584772,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,7.0400000000000045,192,399,492,261,905,285,983,345,145.8323100127659,484.24563386339236,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,7.1280000000000046,192,399,492,261,905,285,983,345,145.86517184258742,482.3114033295646,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,7.216000000000005,192,399,492,261,905,285,983,345,145.90022938027678,480.2925404703547,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,7.304000000000005,192,399,492,261,905,285,983,345,145.93754653436702,478.188493344654,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,7.392000000000005,192,399,492,261,905,285,983,345,145.97718779942608,475.98860743749566,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,7.480000000000005,192,399,492,261,905,285,983,345,146.0192182478902,473.69949005745985,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,7.568000000000005,192,399,492,261,905,285,983,345,146.06370352186215,471.32869533153433,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,7.656000000000005,192,399,492,261,905,285,983,345,146.11616700609437,468.87571399986723,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,7.744000000000005,192,399,492,261,905,285,983,345,146.17187212866492,466.34003891133364,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,7.832000000000005,192,399,492,261,905,285,983,345,146.2306028980348,463.72116504687256,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,7.920000000000005,192,399,492,261,905,285,983,345,146.29243608636648,461.01858954255835,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,8.008000000000004,192,399,492,261,905,285,983,345,146.35744904441017,458.2239506542773,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,8.096000000000004,192,399,492,261,905,285,983,345,146.425719691927,455.3287606756984,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,8.184000000000003,192,399,492,261,905,285,983,345,146.49732650809568,452.3429860139773,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,8.272000000000002,192,399,492,261,905,285,983,345,146.57234852176722,449.26609906462835,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,8.360000000000001,192,399,492,261,905,285,983,345,137.94785562336853,444.5629688103898,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,8.448,192,399,492,261,905,285,983,345,137.97739028767674,444.8107294446979,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,8.536,192,399,492,261,905,285,983,345,138.08400753641715,441.5274850929084,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,8.623999999999999,192,399,492,261,905,285,983,345,138.19478088345963,438.11547200706013,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,8.711999999999998,192,399,492,261,905,285,983,345,138.30979554349025,434.61003079785195,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,8.799999999999997,192,399,492,261,905,285,983,345,138.34536323479753,434.74944799406023,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,8.887999999999996,192,399,492,261,905,285,983,345,138.46668882143277,431.1455479622839,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,8.975999999999996,192,399,492,261,905,285,983,345,138.59246982386875,427.41423407807616,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,9.063999999999995,192,399,492,261,905,285,983,345,138.63244992774315,427.465109299194,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,9.151999999999994,192,399,492,261,905,285,983,345,138.76485523534737,423.64737435362,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,9.239999999999993,192,399,492,261,905,285,983,345,138.90193233861217,419.68757902763537,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,9.327999999999992,192,399,492,261,905,285,983,345,138.9465487279785,419.6812487774252,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,9.415999999999991,192,399,492,261,905,285,983,345,135.13726949726652,415.4446519208051,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,9.50399999999999,192,399,492,261,905,285,983,345,135.2710896499521,411.25239748366045,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,9.59199999999999,192,399,492,261,905,285,983,345,135.3162996915967,411.1964954487132,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,9.679999999999989,192,399,492,261,905,285,983,345,135.45661557895545,406.8687039611672,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,9.767999999999988,192,399,492,261,905,285,983,345,135.5042952965098,406.76409557694313,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,9.855999999999987,192,399,492,261,905,285,983,345,135.65502262516756,402.31505088850025,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,9.943999999999987,192,399,492,261,905,285,983,345,135.72051719104223,402.14941845993326,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,10.031999999999986,192,399,492,261,905,285,983,345,132.90994103716196,218.62713875523121,492.0,261.0,905.0,285.0,983.0,345.0
0,5,-1,nothing,10.119999999999985,192,399,492,261,905,285,983,345,1117.3196787282998,80.42818287866284,492.0,261.0,905.0,285.0,983.0,345.0
0,5,-1,nothing,10.207999999999984,192,399,492,261,905,285,983,345,1119.9446282377687,597.1795738068523,492.0,261.0,905.0,285.0,983.0,345.0
0,4,-1,nothing,10.295999999999983,192,399,492,261,905,285,983,345,1117.4164359753943,601.1990571725136,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,10.383999999999983,192,399,492,261,905,285,983,345,1123.4686606572743,594.0314908877784,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,10.471999999999982,192,399,492,261,905,285,983,345,1117.5853431911612,598.4682219623645,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,10.559999999999981,192,399,492,261,905,285,983,345,1121.4981987469444,602.2036347579102,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,10.64799999999998,192,399,492,261,905,285,983,345,1124.843432928199,605.2858277590693,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,10.73599999999998,192,399,492,261,905,285,983,345,1114.8403367940996,602.3078121790753,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,10.823999999999979,192,399,492,261,905,285,983,345,1117.1550924976318,603.412370736498,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,10.911999999999978,192,399,492,261,905,285,983,345,1118.2286117117076,604.5395341299651,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,10.999999999999977,192,399,492,261,905,285,983,345,1118.0812504537084,605.8620380761311,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,11.087999999999976,192,399,492,261,905,285,983,345,1117.9317911785954,607.183967397604,492.0,261.0,905.0,285.0,983.0,345.0
0,1,-1,nothing,11.175999999999975,192,399,492,261,905,285,983,345,1128.2389118298433,598.0604375472362,492.0,261.0,905.0,285.0,983.0,345.0
0,2,-1,nothing,11.263999999999974,192,399,492,261,905,285,983,345,1128.0930591460885,599.303756826467,492.0,261.0,905.0,285.0,983.0,345.0
0,4,-1,nothing,11.351999999999974,192,399,492,261,905,285,983,345,1126.3694801589024,599.4644201228986,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,11.439999999999973,192,399,492,261,905,285,983,345,1119.804136370757,596.5847947587799,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,11.527999999999972,192,399,492,261,905,285,983,345,1122.390821519761,600.0236995132104,492.0,261.0,905.0,285.0,983.0,345.0
0,6,-1,nothing,11.615999999999971,192,399,492,261,905,285,983,345,1122.6801783447563,595.8739605213754,492.0,261.0,905.0,285.0,983.0,345.0
0,4,-1,nothing,11.70399999999997,192,399,492,261,905,285,983,345,1117.6282519025642,597.4960489353082,492.0,261.0,905.0,285.0,983.0,345.0
0,5,0,nothing,11.79199999999997,192,399,492,261,905,285,983,345,604.7316130941622,136.99762898241764,492.0,261.0,906.3110272589142,283.70742432169294,983.0,345.0
0,5,1,nothing,11.879999999999969,192,399,492,261,905,285,983,345,1047.7570726970687,307.1634682594157,492.0,261.0,811.8564412904527,234.6134434927606,946.968838082566,287.6215209258184
0,5,-1,nothing,11.967999999999968,192,399,492,261,905,285,983,345,1060.508449035735,117.71794908229876,492.0,261.0,905.0,285.0,983.0,345.0
0,4,-1,nothing,12.055999999999967,192,399,492,261,905,285,983,345,105.1697569883541,383.5221975862967,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,12.143999999999966,192,399,492,261,905,285,983,345,154.7206697118453,309.48315274702423,492.0,261.0,905.0,285.0,983.0,345.0
0,5,-1,nothing,12.231999999999966,192,399,492,261,905,285,983,345,441.6339448328556,102.00603224997248,460.9740904764411,278.0687629124407,905.0,285.0,983.0,345.0
0,3,-1,nothing,12.319999999999965,192,399,492,261,905,285,983,345,137.17554686263134,497.56934623265977,492.0,261.0,905.0,285.0,983.0,345.0
0,4,-1,nothing,12.407999999999964,192,399,492,261,905,285,983,345,130.4859718442846,539.326626414729,492.0,261.0,905.0,285.0,983.0,345.0
0,4,-1,nothing,12.495999999999963,192,399,492,261,905,285,983,345,120.38506166483211,459.45603607221926,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,12.583999999999962,192,399,492,261,905,285,983,345,134.38393451388743,323.6353126879231,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,12.671999999999962,192,399,492,261,905,285,983,345,134.44745166987536,322.9931600288335,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,12.75999999999996,192,399,492,261,905,285,983,345,135.03394031594976,358.3432765872063,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,12.84799999999996,192,399,492,261,905,285,983,345,134.62640797633705,315.67651624847093,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,12.935999999999959,192,399,492,261,905,285,983,345,134.6918152823691,314.9945846132371,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,13.023999999999958,192,399,492,261,905,285,983,345,134.75762790117986,314.3128529860583,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,13.111999999999957,192,399,492,261,905,285,983,345,134.82384507242142,313.5639792627247,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,13.199999999999957,192,399,492,261,905,285,983,345,134.9432477884058,306.7366224004266,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,13.287999999999956,192,399,492,261,905,285,983,345,135.01096226980636,306.0151503046332,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,13.375999999999955,192,399,492,261,905,285,983,345,135.07908317653678,305.28169348757945,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,13.463999999999954,192,399,492,261,905,285,983,345,135.20176171759283,298.21875501401894,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,13.551999999999953,192,399,492,261,905,285,983,345,135.27138696982433,297.4575604883183,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,13.639999999999953,192,399,492,261,905,285,983,345,135.34142039221754,296.69662074268393,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,13.727999999999952,192,399,492,261,905,285,983,345,135.41186118917054,295.894781893932,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,13.815999999999951,192,399,492,261,905,285,983,345,124.4022202844906,285.87448384154277,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,13.90399999999995,192,399,492,261,905,285,983,345,124.49378792523254,285.05860508239726,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,13.99199999999995,192,399,492,261,905,285,983,345,124.58972939784049,284.2430092938997,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,14.079999999999949,192,399,492,261,905,285,983,345,124.69282912827711,283.3785982980428,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,14.167999999999948,192,399,492,261,905,285,983,345,124.86149379330585,275.89510530330216,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,14.255999999999947,192,399,492,261,905,285,983,345,124.96658633283707,275.0400297368128,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,14.343999999999946,192,399,492,261,905,285,983,345,125.07228410162878,274.1853117446001,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,14.431999999999945,192,399,492,261,905,285,983,345,125.17858632782355,273.2948405037362,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,14.519999999999945,192,399,492,261,905,285,983,345,125.35289163049015,265.57625057932563,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,14.607999999999944,192,399,492,261,905,285,983,345,125.4611978577826,264.68211968579436,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,14.695999999999943,192,399,492,261,905,285,983,345,125.57011049148002,263.78837971626047,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,14.783999999999942,192,399,492,261,905,285,983,345,125.67962873875135,262.8930253385866,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,14.871999999999941,192,399,492,261,905,285,983,345,125.78975180401564,261.9078455437267,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,14.95999999999994,192,399,492,261,905,285,983,345,125.96671531595152,253.9846730739676,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,15.04799999999994,192,399,492,261,905,285,983,345,126.04856965607082,253.05201927179104,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,15.135999999999939,192,399,492,261,905,285,983,345,126.13912620012042,252.11979365399372,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,15.223999999999938,192,399,492,261,905,285,983,345,123.08773393400544,250.94245525020943,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,15.311999999999937,192,399,492,261,905,285,983,345,123.22732185601072,242.73756353680665,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,15.399999999999936,192,399,492,261,905,285,983,345,123.30385837471658,241.76524745868954,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,15.487999999999936,192,399,492,261,905,285,983,345,123.3807881058128,240.7934007455849,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,15.575999999999935,192,399,492,261,905,285,983,345,123.45811034942722,239.82202622522126,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,15.663999999999934,192,399,492,261,905,285,983,345,123.5422990240343,238.806600707714,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,15.751999999999933,192,399,492,261,905,285,983,345,123.70521189039081,230.34622574540973,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,15.839999999999932,192,399,492,261,905,285,983,345,123.79344163600905,229.33576350580674,492.0,261.0,905.0,285.0,983.0,345.0
0,3,-1,nothing,15.927999999999932,192,399,492,261,905,285,983,345,123.88211223562692,228.32581089058567,492.0,261.0,905.0,285.0,983.0,345.0
